id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,revenue_per_year,price_category,occupancy_potential,facilities
742497,Chao Phraya Rumors,3837874,Fr,Samphanthawong,13.73989,100.50179,Private room,1732,5,1,2013-08-18 00:00:00,0,1,365,0,632180,High,20.0,
1323380,Master Suite in  Villa,2975807,Ingo,Vadhana,13.74618,100.55168,Private room,9600,28,1,2017-06-19 00:00:00,0,2,365,0,3504000,Luxury,3.57,Pool
1338281,Loft Studio 6 min  Sapan Taksin,2129668,Wimonpak,Sathon,13.71506,100.51319,Entire home/apt,1100,100,117,2019-05-30 00:00:00,1,41,365,0,401500,High,1.0,BTS
1338489,FABB Modern 4.  Sapan Taksin,2129668,Wimonpak,Sathon,13.7133,100.51337,Entire home/apt,1100,1,146,2020-03-02 00:00:00,1,41,167,0,183700,High,45.75,BTS
2112940,Great Studio in Great Area 24Sqm.,10772928,Yair,Suanluang,13.72383,100.61609,Entire home/apt,1306,28,2,2015-01-15 00:00:00,0,4,347,0,453182,High,3.4,
2118606,City heart resort style condo.,10802851,Susie,Phaya Thai,13.78064,100.54393,Entire home/apt,1385,3,7,2017-07-26 00:00:00,0,1,348,0,481980,High,31.78,
2124717,Large cozy Studio in on nut 17,5469970,Yair,Suanluang,13.7234,100.61828,Entire home/apt,1212,10,10,2017-08-10 00:00:00,0,10,365,0,442380,High,10.0,
742693,New & Nice 1 Bed Apt Thonglor,3888806,Nulek,Khlong Toei,13.72062,100.58019,Entire home/apt,1732,2,0,-2012,0,1,347,0,601004,High,47.53,BTS
2130543,Bangkok Riverside near Asiatique,8954433,Benz,Bang Kho laen,13.7016,100.50262,Entire home/apt,4800,2,18,2016-12-24 00:00:00,0,2,357,0,1713600,High,48.9,
2133513,Amazing studio in Onnut,10772928,Yair,Suanluang,13.72158,100.61654,Entire home/apt,999,10,11,2022-10-31 00:00:00,0,4,358,2,357642,Medium,9.81,
768019,Luxury 2BR  Villa /Cul-de-Sac (4 weeks +),2975807,Ingo,Vadhana,13.73668,100.56693,Entire home/apt,4156,28,4,2015-08-11 00:00:00,0,2,271,0,1126276,High,2.65,"AC, Pool"
801844,Big space in eastern BKK,121622,Anchalee,Bang Kapi,13.75878,100.64988,Entire home/apt,519,4,1,2016-11-09 00:00:00,0,1,181,0,93939,Medium,12.4,AC
808870,Chambre privée en condominium,4255924,Arnaud,Khlong Toei,13.73684,100.55488,Private room,1500,7,0,-2012,0,1,365,0,547500,High,14.29,
2135883,Elegant 2-Brm Condo in Heart of Bangkok,10899693,Gerald,Bang Rak,13.72543,100.53838,Entire home/apt,5195,3,95,2022-12-13 00:00:00,1,1,236,14,1226020,Luxury,21.55,
1341114,Five artist loft apartments,7273604,Nim,Bang Na,13.67826,100.60592,Entire home/apt,1750,28,0,-2012,0,2,365,0,638750,High,3.57,
811670,Lovely quaint Bangkok home,4268095,Ann,Din Daeng,13.78499,100.56958,Entire home/apt,2000,2,26,2022-12-11 00:00:00,0,1,336,2,672000,High,46.03,
1341890,"MODERN STUDIO SKYTRAIN, WIFI, 40%Monthly Discount!",7278395,Niramol,Huai Khwang,13.74538,100.59943,Entire home/apt,888,7,53,2022-12-06 00:00:00,0,8,127,7,112776,Medium,4.97,Skytrain
818612,Budget price but 5 star value near new skytrain,822284,Rae And Charlie,Bang Sue,13.83148,100.52151,Entire home/apt,1000,3,7,2017-05-12 00:00:00,0,7,146,0,146000,Medium,13.33,Skytrain
822214,Jade House overlooking  near new skytrain,822284,Rae And Charlie,Bang Sue,13.83148,100.52307,Entire home/apt,1200,3,21,2022-12-22 00:00:00,0,7,124,1,148800,High,11.32,"Pool, Skytrain"
2162578,"3min to , Late Checkout, WiFi, , Cable, BNH",1140715,Chonnikan,Bang Rak,13.72425,100.53087,Entire home/apt,2147,5,101,2022-12-14 00:00:00,1,2,221,10,474487,High,12.11,"Pool, BTS"
851956,Great bright&spacious 1B  Onnut,4100838,Siri,Khlong Toei,13.70486,100.60152,Entire home/apt,850,21,33,2022-10-23 00:00:00,0,3,294,1,249900,Medium,3.84,"AC, BTS"
1344388,comfortable in Bangkok Near,2653642,Hab,Din Daeng,13.77126,100.57088,Private room,1200,2,0,-2012,0,1,365,0,438000,High,50.0,MRT
1350390,3.Cool Chic apartment walk 5 min  Sathon,2129668,Wimonpak,Sathon,13.71628,100.51238,Entire home/apt,950,1,109,2022-11-21 00:00:00,1,41,358,5,340100,Medium,98.08,BTS
852063,2BR Apt. near Sathon Silom-free WIFI,4396467,Sujin,Sathon,13.71972,100.54924,Entire home/apt,1693,30,25,2022-12-03 00:00:00,0,2,176,4,297968,High,1.61,Free Wifi
1353517,95 sqm. 2 br. 1-5 people. Next to thonglor bts,7327298,Notee,Khlong Toei,13.72393,100.57647,Entire home/apt,3300,5,26,2022-12-18 00:00:00,0,3,13,9,42900,High,0.71,BTS
1394285,Superior Double Room Near,7489121,Anis,Suanluang,13.73789,100.64271,Private room,850,1,8,2022-06-30 00:00:00,0,10,365,1,310250,Medium,100.0,Airport
1395513,Superior Twin Room Near,7489121,Anis,Suanluang,13.73613,100.64319,Private room,1050,1,0,-2012,0,10,365,0,383250,High,100.0,Airport
1400351,Studio in Beung Kum,7489121,Anis,Bueng Kum,13.78327,100.67124,Private room,700,1,3,2019-09-19 00:00:00,0,10,365,0,255500,Medium,100.0,
1404697,Superior Double Room Near Yanhen,7489121,Anis,Bang Phlat,13.80698,100.5121,Private room,1050,1,0,-2012,0,10,365,0,383250,High,100.0,Hospital
1405480,Superior Twin Room Near Yanhee,7489121,Anis,Bang Phlat,13.80657,100.51192,Private room,1050,1,0,-2012,0,10,365,0,383250,High,100.0,Hospital
1406065,Superior Db Rm Near Yanhee,7489121,Anis,Bang Phlat,13.80685,100.5125,Private room,1050,1,0,-2012,0,10,365,0,383250,High,100.0,Hospital
2166902,Sathorn Apt with urban vibe,11057279,Jay,Sathon,13.71663,100.52864,Entire home/apt,868,4,97,2022-09-09 00:00:00,1,1,330,11,286440,Medium,22.6,
2175246,Family Apartment for rent.,11095276,Jirajate,Wang Thong Lang,13.77933,100.61957,Private room,4873,1,0,-2012,0,1,365,0,1778645,High,100.0,
852308,วรภาดา น้อยพันธ์,4414621,Catroom,Bang Rak,13.7318,100.52351,Private room,980,1,0,-2012,0,1,365,0,357700,Medium,100.0,
2199975,Sarin Place Lodge,11221480,Weerakorn,Chatu Chak,13.82824,100.56594,Entire home/apt,1054,28,20,2020-01-07 00:00:00,0,6,180,0,189720,High,1.76,AC
2206432,"Modern, cosy, great pool/gym",1425515,Peter,Huai Khwang,13.74742,100.56678,Entire home/apt,1020,29,12,2022-08-31 00:00:00,0,2,318,3,324360,High,3.0,"Pool, Gym"
2234748,New Studio 2KM to - Sukhumvit 77,5469970,Yair,Suanluang,13.72347,100.61812,Entire home/apt,1004,10,6,2017-07-25 00:00:00,0,10,365,0,366460,High,10.0,BTS
854660,Nostalgic Thai House - The Villa,931710,Jeremy,Nong Chok,13.77672,100.83851,Entire home/apt,8658,1,1,2015-09-03 00:00:00,0,2,365,0,3160170,Luxury,100.0,
1412787,"NEWLY Renovated! 1BR by the river, near IconSiam",7616231,Jeab,Khlong San,13.72174,100.50769,Entire home/apt,1635,3,88,2022-11-22 00:00:00,1,1,56,8,91560,High,5.11,
856426,Thai house overlooking pond & lotus,931710,Jeremy,Nong Chok,13.77624,100.83931,Entire home/apt,3463,2,1,2016-03-10 00:00:00,0,2,363,0,1257069,High,49.73,
858311,"River view penthouse 30 Fl, 5 Pers,  taxi included",4491588,Donald,Khlong San,13.72135,100.508,Entire home/apt,7929,2,256,2022-12-15 00:00:00,2,1,267,43,2117043,Luxury,36.58,River View
858338,✩Vibrant street✩Cozy n Cool near  Silom/center✩,1927968,Evan,Sathon,13.72065,100.54713,Entire home/apt,850,1,278,2022-12-12 00:00:00,2,37,293,10,249050,Medium,80.27,MRT
861105,Home Sweet Home For Your Family near new skytrain,822284,Rae And Charlie,Bang Sue,13.83235,100.5228,Entire home/apt,1500,3,37,2019-12-18 00:00:00,0,7,107,0,160500,High,9.77,Skytrain
863341,1BR Condo-BRT to  Chong Nonsi,4474838,Sue,Yan na wa,13.67907,100.52887,Entire home/apt,935,28,26,2019-05-18 00:00:00,0,5,331,0,309485,Medium,3.24,BTS
2262721,"2BR-Airy,Cosy in Thai Neighbourhood",11554321,Artra,Din Daeng,13.78588,100.56957,Entire home/apt,1504,2,167,2022-12-04 00:00:00,2,1,360,5,541440,High,49.32,
863669,"2 BR - Near , Wifi",4474838,Sue,Khlong San,13.72162,100.5075,Entire home/apt,2251,7,91,2022-11-20 00:00:00,1,5,314,2,706814,High,12.29,BTS
866152,Unit in relaxing garden setting near new skytrain,822284,Rae And Charlie,Bang Sue,13.82955,100.52119,Entire home/apt,1000,3,0,-2012,0,7,146,0,146000,Medium,13.33,Skytrain
866329,Entire Studio center of Bangkok,4549405,Carlos,Bang Rak,13.72479,100.53039,Private room,728,21,11,2022-11-20 00:00:00,0,2,316,4,230048,Medium,4.12,
2266425,1Br LUXE/ Phrakanong/CBD/WiFi,9509219,Piya,Khlong Toei,13.71166,100.59326,Entire home/apt,1143,360,31,2018-08-14 00:00:00,0,8,89,0,101727,High,0.07,BTS
869715,Stylish 1 bed 3 min walk from,4583001,Suchela,Khlong Toei,13.7142,100.59233,Entire home/apt,866,120,0,-2012,0,2,365,0,316090,Medium,0.83,BTS
2279684,BKK PARAGON/Pratunam 5mins  2nd fl.,11495081,Pemigar,Ratchathewi,13.74978,100.53301,Entire home/apt,1009,3,113,2022-12-21 00:00:00,1,5,57,3,57513,High,5.21,BTS
881208,New 1BR in Sathorn near !,4549405,Carlos,Bang Rak,13.72386,100.52563,Private room,800,180,0,-2012,0,2,365,0,292000,Medium,0.56,Skytrain
889909,Spare room in a gated compound,4721867,Annie,Bang Na,13.65979,100.60643,Private room,700,1,4,2016-09-06 00:00:00,0,1,365,0,255500,Medium,100.0,
2286703,❂City center☾Train ☽Private Bathroom8Aircon,1927968,Evan,Sathon,13.72074,100.54712,Entire home/apt,800,1,192,2020-02-28 00:00:00,2,37,346,0,276800,Medium,94.79,"station, City Center"
2294502,✭✭✭✭Cozy Hideawy in BKK Center near  Lumpini✭✭✭,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,609,1,156,2022-11-20 00:00:00,1,37,312,7,190008,Medium,85.48,MRT
1419797,2-room apartment@heart of BKK,7644106,Jirapha,Parthum Wan,13.74381,100.54792,Entire home/apt,2250,7,92,2022-12-15 00:00:00,1,1,70,8,157500,High,2.74,
904353,Cozy Studio Sleep3 at Phattanakan 26,4836941,GrongGaew,Suanluang,13.73693,100.61644,Private room,1004,2,0,-2012,0,4,365,0,366460,High,50.0,
906203,1 BR on Srinakrin Rd. Parkland,4850305,Dujdao,Bang Na,13.65441,100.64548,Private room,797,1,0,-2012,0,1,362,0,288514,Medium,99.18,
1444053,Cozy 7th,7753623,Kia,Chatu Chak,13.79616,100.56478,Private room,1636,2,0,-2012,0,1,179,0,292844,High,24.52,
2297767,Comfortable studio room on Ratchada,10656945,Pantanida,Huai Khwang,13.79216,100.57502,Entire home/apt,540,28,25,2022-12-02 00:00:00,0,1,10,3,5400,Medium,0.1,
2300491,Modern Condo 2 mins walk to Sukhumvit,8444643,Kiattisak,Phra Khanong,13.69784,100.60635,Entire home/apt,999,5,103,2022-12-11 00:00:00,1,53,336,13,335664,Medium,18.41,"BTS, Skytrain"
907553,"Phyathai/ Link, top floor views!",4861469,Kostas,Ratchathewi,13.75409,100.53552,Entire home/apt,3587,7,0,-2012,0,1,270,0,968490,High,10.57,"BTS, Airport"
2321290,1BR Cosy & Perfect Location @Asoke /,589801,Jocelyn,Khlong Toei,13.73606,100.55934,Entire home/apt,1845,3,129,2021-06-29 00:00:00,1,1,336,0,619920,High,30.68,"BTS, MRT"
2332282,"Cozy Studio by : Wifi,  #1",1780407,Feb,Phra Khanong,13.70396,100.60281,Entire home/apt,1264,180,27,2022-07-14 00:00:00,0,6,16,1,20224,High,0.02,"Pool, BTS"
909514,Newly Renovated 3BR Suite 146sqm  Thonglo,4877320,Nisa,Vadhana,13.73958,100.5865,Entire home/apt,4720,2,252,2020-02-23 00:00:00,2,2,347,0,1637840,High,47.53,BTS
1452584,Quiet&Cozy Place on Thong Lor Street,578672,Warin,Vadhana,13.73862,100.585,Private room,1049,3,1,2014-01-01 00:00:00,0,1,365,0,382885,High,33.33,AC
1453230,LumpiniVille Prachachuen-Phongphet2,7795450,Kirawut,Vadhana,13.7214,100.58484,Private room,1758,1,0,-2012,0,1,365,0,641670,High,100.0,AC
2343774,quiet relaxing country life in BKK,11969948,Nitchakun,Saphan Sung,13.76276,100.69127,Entire home/apt,1000,1,0,-2012,0,1,365,0,365000,Medium,100.0,
920116,1Br 5mins walk to  Link Hua Mak,4836941,GrongGaew,Suanluang,13.73786,100.64065,Entire home/apt,1351,30,11,2017-12-30 00:00:00,0,4,89,0,120239,High,0.81,"sky train, Airport"
923795,3BR 300 SqM Apt near  PhromPhong,4968824,Sanjay,Khlong Toei,13.72468,100.56838,Private room,3000,1,0,-2012,0,1,365,0,1095000,High,100.0,BTS
2360167,"Large 2 bedrooms apartment, Silom",12052974,Nisith,Bang Rak,13.72004,100.5186,Entire home/apt,5500,2,25,2022-12-01 00:00:00,0,1,338,7,1859000,Luxury,46.3,
2368635,iSanook Eco Studio 6,8663142,ISanook Hotel,Bang Rak,13.7319,100.52255,Private room,1800,30,6,2018-07-16 00:00:00,0,45,320,0,576000,High,2.92,
2368771,iSanook Studio 32 sqm 5,8663142,ISanook Hotel,Bang Rak,13.732,100.52294,Private room,2100,30,3,2022-02-07 00:00:00,0,45,357,1,749700,High,3.26,
2375378,iSanook Family Suite Deluxe 67 sqm 3,8663142,ISanook Hotel,Bang Rak,13.7332,100.52094,Private room,3900,30,1,2022-08-27 00:00:00,0,45,330,1,1287000,High,3.01,
1457235,City view Studio surrounding by street food,5793490,Nicky,Bang Kho laen,13.69945,100.52725,Entire home/apt,950,2,7,2022-12-23 00:00:00,0,6,86,1,81700,Medium,11.78,
933070,Yoong Thong Double Standard Room,1203066,Tienchai,Min Buri,13.78318,100.74785,Private room,1620,30,0,-2012,0,2,365,0,591300,High,3.33,
933092,Rachapruk Twin Standard Room,1203066,Tienchai,Min Buri,13.78115,100.7482,Private room,1620,1,0,-2012,0,2,365,0,591300,High,100.0,AC
936765,Spacious 1 bed apartment close to .,4785506,Ian,Phra Khanong,13.68469,100.60719,Entire home/apt,1290,30,2,2013-04-17 00:00:00,0,1,87,0,112230,High,0.79,"AC, BTS"
1463101,"Comfortable serviced 1BR, , POOL",7840606,Naphaporn,Phaya Thai,13.78519,100.5496,Entire home/apt,2000,1,8,2022-12-03 00:00:00,0,1,360,1,720000,High,98.63,"Pool, BTS"
1485092,New Model Studio 24,5469970,Yair,Suanluang,13.72219,100.6145,Entire home/apt,1004,10,2,2016-11-13 00:00:00,0,10,365,0,366460,High,10.0,
1485265,New Model Studio 24 - Sukhumvit 77,5469970,Yair,Suanluang,13.71916,100.63024,Entire home/apt,1004,10,9,2017-03-30 00:00:00,0,10,365,0,366460,High,10.0,
941803,Suite Room 1 at MetroPoint,610315,Kasem,Bang Kapi,13.7703,100.63148,Private room,1905,1,0,-2012,0,3,365,0,695325,High,100.0,
2516583,1-bedroom on Yen-Akart,12883621,Tyfoon,Yan na wa,13.71165,100.54957,Entire home/apt,1500,60,1,2017-07-21 00:00:00,0,1,363,0,544500,High,1.66,
2390092,Central Bangkok Condominium,12208490,Aggarat,Huai Khwang,13.77302,100.57755,Private room,1212,1,0,-2012,0,1,365,0,442380,High,100.0,
2394858,Cool and Comfortable  in the Shadows of Silom,1927968,Evan,Sathon,13.72062,100.54707,Entire home/apt,600,1,146,2022-11-19 00:00:00,1,37,358,3,214800,Medium,98.08,MRT
2516683,iSanook Family Suite Deluxe 67 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73155,100.52129,Private room,3700,30,6,2019-06-30 00:00:00,0,45,330,0,1221000,High,3.01,
2517068,Songphra Suite Deluxe 45sqm - Women,8663142,ISanook Hotel,Bang Rak,13.7334,100.52328,Private room,900,30,4,2016-04-30 00:00:00,0,45,301,0,270900,Medium,2.75,
2526869,iSanook Student Studio Sublevel 4,8663142,ISanook Hotel,Bang Rak,13.73391,100.52297,Private room,1500,30,6,2022-04-22 00:00:00,0,45,302,1,453000,High,2.76,
2526921,iSanook Student Studio Sublevel 1,8663142,ISanook Hotel,Bang Rak,13.73205,100.5234,Private room,1500,30,4,2020-01-21 00:00:00,0,45,321,0,481500,High,2.93,
2533574,Artsy 1Bedroom On The Top Floor BKK,12628994,Sornkrit,Phaya Thai,13.78756,100.55304,Entire home/apt,3000,1,0,-2012,0,1,365,0,1095000,High,100.0,
1495539,Reservations are not accepted from March to April,3994482,Vincent,Huai Khwang,13.79654,100.57543,Entire home/apt,2500,2,0,-2012,0,1,359,0,897500,High,49.18,AC
2541148,"Wifi. . Natural Light, 1 bedrm, 200m to",13012967,Bee,Phra Khanong,13.70488,100.60475,Entire home/apt,900,7,10,2019-01-24 00:00:00,0,1,271,0,243900,Medium,10.61,"BTS, Kitchen"
2542746,Spacious 1BR with Spectacular View,13020066,Ome,Khlong Toei,13.72635,100.57211,Entire home/apt,2123,3,210,2022-12-14 00:00:00,2,3,294,18,624162,High,26.85,AC
1507375,One bed room comfortable condo,8008449,Sina,Vadhana,13.70714,100.60281,Entire home/apt,2236,1,0,-2012,0,1,365,0,816140,High,100.0,
2401250,45 sq.m. room w/ 1 step from,12271824,Kiat,Phra Khanong,13.69011,100.60844,Entire home/apt,2275,7,12,2016-12-10 00:00:00,0,1,98,0,222950,High,3.84,"BTS, Kitchen"
2401426,✵✵Cool Calm and Quiet Near  Silom and Center✵✵,1927968,Evan,Sathon,13.72065,100.54713,Entire home/apt,736,1,120,2022-12-06 00:00:00,1,37,321,1,236256,Medium,87.95,MRT
2547082,iSanook Studio 32 sqm 4,8663142,ISanook Hotel,Bang Rak,13.73386,100.52322,Private room,2100,30,0,-2012,0,45,217,0,455700,High,1.98,
2548283,iSanook Suite Deluxe 45 sqm 4,8663142,ISanook Hotel,Bang Rak,13.73227,100.52112,Private room,2743,30,3,2018-02-18 00:00:00,0,45,341,0,935363,High,3.11,
2548310,iSanook Suite 34 sqm 5,8663142,ISanook Hotel,Bang Rak,13.7319,100.52202,Private room,1900,30,10,2022-11-20 00:00:00,0,45,323,1,613700,High,2.95,
2554437,Prima Condo 1BR+Internet near Suvarnabhumi airport,4836941,GrongGaew,Suanluang,13.7141,100.64207,Entire home/apt,1004,3,0,-2012,0,4,90,0,90360,High,8.22,Airport
2561402,Luxury Apartment type 06,11772331,Nantiruj,Khlong Toei,13.73833,100.55635,Private room,1347,2,40,2022-07-15 00:00:00,0,5,330,1,444510,High,45.21,
2578949,"Bangkok,Room  near JJ market/",12886109,Darawan,Chatu Chak,13.81674,100.56603,Private room,1200,30,0,-2012,0,1,363,0,435600,High,3.32,BTS
2407073,8-bed Room/in Ratchada/Wifi,12304405,Siamaze,Din Daeng,13.78653,100.56912,Private room,2000,1,23,2018-02-22 00:00:00,0,8,90,0,180000,High,24.66,
2407610,Nantiruj  Apartment  94 Sqm.   *,11772331,Nantiruj,Khlong Toei,13.73892,100.55673,Entire home/apt,1850,2,6,2020-01-05 00:00:00,0,5,330,0,610500,High,45.21,
1515778,"Bangkok near  Cosy Room Wifi, host take care",8093424,Tesue,Vadhana,13.70992,100.59918,Shared room,712,2,1,2018-08-01 00:00:00,0,1,355,0,252760,Medium,48.63,BTS
1522068,100 SQM Spacious 2BR - 450 m from RN03,8123510,Tatiya,Chatu Chak,13.84279,100.56287,Entire home/apt,2236,2,215,2022-12-20 00:00:00,2,13,325,29,726700,High,44.52,"station, AC"
1526123,Homey Studio Apt in Upscale Area,1774390,Add,Vadhana,13.73767,100.58381,Entire home/apt,1712,2,41,2022-12-01 00:00:00,0,1,333,1,570096,High,45.62,
2579342,iSanook Suite Deluxe 45 sqm 5,8663142,ISanook Hotel,Bang Rak,13.73217,100.52297,Private room,2743,30,1,2014-03-24 00:00:00,0,45,341,0,935363,High,3.11,
2586938,iSanook Suite Deluxe 45 sqm 3,8663142,ISanook Hotel,Bang Rak,13.73352,100.52143,Private room,2686,30,2,2017-03-06 00:00:00,0,45,341,0,915926,High,3.11,
2409441,Bangna Condo quiet and big park,12314253,Thanapat,Bang Na,13.65487,100.64337,Private room,1732,15,1,2014-07-09 00:00:00,0,1,365,0,632180,High,6.67,
2413865,Private Double Room in Ratchada/Ensuit/WiFi,12304405,Siamaze,Din Daeng,13.7863,100.57026,Private room,943,1,5,2022-11-26 00:00:00,0,8,357,2,336651,Medium,97.81,
2587195,iSanook Studio 32 sqm 1,8663142,ISanook Hotel,Bang Rak,13.73418,100.5226,Private room,1957,30,3,2022-06-07 00:00:00,0,45,341,1,667337,High,3.11,
2590896,Bangkok Homestay near Metro &,13263993,Natty,Bang Sue,13.83165,100.52765,Private room,418,2,0,-2012,0,1,365,0,152570,Low,50.0,BTS
2426432,"1BR River-View,High-Floor&Near",11961423,Peak,Khlong San,13.72075,100.50354,Entire home/apt,2226,365,39,2017-04-04 00:00:00,0,3,1,0,2226,High,0.0,BTS
2432614,Spacious two Bedroom Apartment,5469970,Yair,Suanluang,13.72376,100.61804,Entire home/apt,1974,10,6,2019-02-04 00:00:00,0,10,365,0,720510,High,10.0,AC
1526625,(W1) 2 Bedroom/ Samyan/Free WIFI/6ppl,6330956,Tan,Bang Rak,13.73232,100.52657,Entire home/apt,2701,1,239,2021-02-26 00:00:00,2,8,346,0,934546,High,94.79,"Free Wifi, MRT"
2604242,Modern apartment near airport,9550104,Krittiya,Bang Na,13.66352,100.64885,Entire home/apt,950,3,23,2022-12-14 00:00:00,0,13,260,4,247000,Medium,23.74,Airport
1547429,บ้านใกล้สุวรรณภูมิ ตรงข้ามแอร์พอร์ตลิ้งบ้านทับช้าง,8243802,Prare,Saphan Sung,13.73667,100.69141,Entire home/apt,10355,1,0,-2012,0,1,365,0,3779575,Luxury,100.0,
2604483,Newly renovated  apartment near the airport,9550104,Krittiya,Bang Na,13.66375,100.64965,Entire home/apt,950,30,41,2022-05-23 00:00:00,0,13,245,2,232750,Medium,2.24,Airport
2433970,k79room near  Onnut,12441237,Warut,Vadhana,13.70811,100.60112,Shared room,400,1,4,2018-09-07 00:00:00,0,1,365,0,146000,Low,100.0,BTS
2609081,2 BR & 2 Bath & Fixed parking lot,10373341,Poo,Khan Na Yao,13.81891,100.66408,Entire home/apt,1300,360,37,2022-04-25 00:00:00,0,2,83,1,107900,High,0.06,Parking
2434974,Luxury Serviced House City Centre - 250 sq meters.,12445454,Panpilas,Huai Khwang,13.75806,100.56938,Entire home/apt,4161,3,195,2022-12-22 00:00:00,2,1,145,4,603345,High,13.24,
2437576,1Br/RiverView/High Fl//WiFi,9509219,Piya,Khlong San,13.72219,100.50517,Entire home/apt,2009,180,35,2017-08-11 00:00:00,0,8,179,0,359611,High,0.27,BTS
2637770,Cozy city room by the river,10376122,Thanijchayapha,Yan na wa,13.67892,100.5265,Entire home/apt,1800,3,0,-2012,0,1,90,0,162000,High,8.22,
2446205,"Condo CBD Bangkok, 100m fr. skytrain (Ratchadamri)",11449258,Peung Pataraporn,Parthum Wan,13.73982,100.5406,Entire home/apt,1004,23,2,2018-05-14 00:00:00,0,1,76,0,76304,High,0.91,Skytrain
2646840,cozy apartment&beautiful city view,9864891,Imteddy,Chatu Chak,13.80556,100.56883,Entire home/apt,590,6,24,2022-08-22 00:00:00,0,1,325,3,191750,Medium,14.84,
2454945,iSanook Suite Deluxe 45 sqm 2,8663142,ISanook Hotel,Bang Rak,13.73167,100.52116,Private room,2650,30,4,2014-04-07 00:00:00,0,45,341,0,903650,High,3.11,
2455101,iSanook Suite 34 sqm 4,8663142,ISanook Hotel,Bang Rak,13.7344,100.52201,Private room,1900,30,18,2022-08-03 00:00:00,0,45,337,3,640300,High,3.08,
1560067,Central Bangkok closed by Sathorn,7667490,Egg,Sathon,13.72053,100.53854,Entire home/apt,1177,180,87,2016-08-20 00:00:00,1,1,365,0,429605,High,0.56,
